transaction_id,customer_id,transaction_date,payment_category,payment_mode,amount_vnd,repayment_status,promo_applied,is_suspicious_flag,ym,has_suspicious
TRX00006211,ZLP000789,2024-09-11 15:06:14,Du lịch & Vận chuyển,ZaloPay Balance,10000.0,Partial,No Promo,0,2024-09,0
TRX00006212,ZLP000789,2024-12-09 15:28:54,Du lịch & Vận chuyển,Auto-debit,398000.0,OnTime,No Promo,0,2024-12,0
TRX00006213,ZLP000790,2024-05-05 09:58:34,Điện tử,ZaloPay Balance,2914000.0,OnTime,No Promo,0,2024-05,0
TRX00006214,ZLP000790,2024-08-03 20:12:54,Giải trí,Bank Transfer,436000.0,Late,FreeFee,0,2024-08,0
TRX00006215,ZLP000790,2024-11-08 19:32:39,Thực phẩm & Ăn uống,Auto-debit,2072000.0,OnTime,No Promo,0,2024-11,0
TRX00006216,ZLP000791,2024-08-01 10:22:02,Thực phẩm & Ăn uống,Bank Transfer,350000.0,OnTime,No Promo,0,2024-08,0
TRX00006217,ZLP000791,2024-08-26 11:34:07,Điện & Nước,ZaloPay Balance,301000.0,Late,No Promo,0,2024-08,0
TRX00006218,ZLP000791,2024-09-24 15:50:17,Điện & Nước,ZaloPay Balance,296000.0,OnTime,No Promo,0,2024-09,0
TRX00006219,ZLP000791,2024-10-19 20:46:45,Điện & Nước,ZaloPay Balance,209000.0,OnTime,No Promo,0,2024-10,0
TRX00006220,ZLP000791,2024-11-19 23:45:06,Thời trang,ZaloPay Balance,182000.0,OnTime,No Promo,0,2024-11,0
TRX00006221,ZLP000791,2024-12-24 17:31:10,Điện & Nước,Bank Transfer,319000.0,OnTime,No Promo,0,2024-12,0
TRX00006222,ZLP000792,2024-01-07 08:52:46,Thực phẩm & Ăn uống,ZaloPay Balance,157000.0,OnTime,No Promo,0,2024-01,0
TRX00006223,ZLP000792,2024-01-28 10:50:47,Thực phẩm & Ăn uống,Auto-debit,255000.0,OnTime,FreeFee,0,2024-01,0
TRX00006224,ZLP000792,2024-03-01 23:58:27,Thực phẩm & Ăn uống,ZaloPay Balance,35000.0,Late,No Promo,0,2024-03,0
TRX00006225,ZLP000792,2024-03-25 12:35:51,Thực phẩm & Ăn uống,Auto-debit,186000.0,OnTime,No Promo,0,2024-03,0
TRX00006226,ZLP000792,2024-04-23 20:24:53,Thực phẩm & Ăn uống,ZaloPay Balance,187000.0,OnTime,No Promo,0,2024-04,0
TRX00006227,ZLP000792,2024-04-30 17:34:46,Thời trang,Bank Transfer,295000.0,OnTime,No Promo,0,2024-04,0
TRX00006228,ZLP000792,2024-05-21 08:24:27,Thực phẩm & Ăn uống,Auto-debit,256000.0,OnTime,No Promo,0,2024-05,0
TRX00006229,ZLP000792,2024-06-11 19:12:46,Thực phẩm & Ăn uống,ZaloPay Balance,130000.0,OnTime,No Promo,0,2024-06,0
TRX00006230,ZLP000792,2024-06-23 18:33:54,Thực phẩm & Ăn uống,ZaloPay Balance,70000.0,OnTime,LimitUpgrade,0,2024-06,0
TRX00006231,ZLP000792,2024-07-07 11:46:18,Thực phẩm & Ăn uống,ZaloPay Balance,270000.0,OnTime,No Promo,0,2024-07,0
TRX00006232,ZLP000792,2024-07-28 22:08:42,Thực phẩm & Ăn uống,Bank Transfer,119000.0,OnTime,No Promo,0,2024-07,0
TRX00006233,ZLP000792,2024-08-13 20:05:36,Thực phẩm & Ăn uống,Auto-debit,152000.0,OnTime,No Promo,0,2024-08,0
TRX00006234,ZLP000792,2024-08-24 12:06:29,Thực phẩm & Ăn uống,Bank Transfer,220000.0,OnTime,No Promo,0,2024-08,0
TRX00006235,ZLP000792,2024-09-12 11:46:41,Giải trí,ZaloPay Balance,224000.0,OnTime,No Promo,0,2024-09,0
TRX00006236,ZLP000792,2024-09-30 19:39:33,Thực phẩm & Ăn uống,Bank Transfer,99000.0,OnTime,No Promo,0,2024-09,0
TRX00006237,ZLP000792,2024-10-01 16:00:31,Thực phẩm & Ăn uống,ZaloPay Balance,223000.0,OnTime,No Promo,0,2024-10,0
TRX00006238,ZLP000792,2024-10-19 11:14:45,Thực phẩm & Ăn uống,Auto-debit,57000.0,OnTime,No Promo,0,2024-10,0
TRX00006239,ZLP000792,2024-11-12 18:07:03,Thực phẩm & Ăn uống,Auto-debit,121000.0,OnTime,Cashback,0,2024-11,0
TRX00006240,ZLP000792,2024-12-01 10:49:14,Thực phẩm & Ăn uống,ZaloPay Balance,10000.0,OnTime,No Promo,0,2024-12,0
TRX00006241,ZLP000792,2024-12-07 09:25:58,Thực phẩm & Ăn uống,ZaloPay Balance,85000.0,OnTime,No Promo,0,2024-12,0
TRX00006242,ZLP000792,2024-12-26 11:13:02,Thực phẩm & Ăn uống,ZaloPay Balance,209000.0,OnTime,No Promo,0,2024-12,0
TRX00006243,ZLP000793,2024-02-01 12:08:05,Điện & Nước,ZaloPay Balance,395000.0,OnTime,No Promo,0,2024-02,0
TRX00006244,ZLP000793,2024-03-12 13:53:56,Điện & Nước,Auto-debit,293000.0,OnTime,No Promo,0,2024-03,0
TRX00006245,ZLP000793,2024-04-06 15:53:06,Du lịch & Vận chuyển,Auto-debit,236000.0,OnTime,LimitUpgrade,0,2024-04,0
TRX00006246,ZLP000793,2024-05-06 19:14:14,Điện & Nước,Bank Transfer,311000.0,OnTime,No Promo,0,2024-05,0
TRX00006247,ZLP000793,2024-05-28 17:58:03,Điện & Nước,Bank Transfer,281000.0,OnTime,No Promo,0,2024-05,0
TRX00006248,ZLP000793,2024-06-22 14:40:09,Điện & Nước,Manual,277000.0,OnTime,No Promo,0,2024-06,0
TRX00006249,ZLP000793,2024-07-22 13:51:35,Điện & Nước,Auto-debit,370000.0,OnTime,LimitUpgrade,0,2024-07,0
TRX00006250,ZLP000793,2024-08-13 13:49:19,Điện & Nước,ZaloPay Balance,79000.0,OnTime,No Promo,0,2024-08,0
TRX00006251,ZLP000793,2024-08-28 15:05:28,Điện & Nước,Bank Transfer,219000.0,Late,LimitUpgrade,0,2024-08,0
TRX00006252,ZLP000793,2024-09-29 17:20:51,Điện & Nước,Manual,223000.0,OnTime,No Promo,0,2024-09,0
TRX00006253,ZLP000793,2024-10-29 16:12:53,Điện & Nước,Auto-debit,355000.0,OnTime,No Promo,0,2024-10,0
TRX00006254,ZLP000793,2024-11-25 18:53:15,Điện tử,Auto-debit,217000.0,OnTime,No Promo,0,2024-11,0
TRX00006255,ZLP000793,2024-12-23 14:11:10,Điện & Nước,Manual,220000.0,OnTime,LimitUpgrade,0,2024-12,0
TRX00006256,ZLP000794,2024-01-06 12:46:09,Điện tử,Auto-debit,1500000.0,OnTime,LimitUpgrade,0,2024-01,0
TRX00006257,ZLP000794,2024-03-27 20:40:08,Điện tử,Manual,3203550.000000003,OnTime,No Promo,0,2024-03,0
TRX00006258,ZLP000794,2024-07-03 10:23:43,Điện tử,ZaloPay Balance,3203550.000000003,Late,FreeFee,0,2024-07,0
TRX00006259,ZLP000794,2024-10-30 14:49:48,Viễn thông,ZaloPay Balance,3203550.000000003,OnTime,No Promo,0,2024-10,0
TRX00006260,ZLP000795,2024-01-06 11:33:17,Điện tử,ZaloPay Balance,28000.0,OnTime,FreeFee,0,2024-01,0
TRX00006261,ZLP000795,2024-01-16 09:33:31,Thực phẩm & Ăn uống,ZaloPay Balance,103000.0,OnTime,No Promo,0,2024-01,0
TRX00006262,ZLP000795,2024-01-31 11:46:01,Thực phẩm & Ăn uống,Manual,256000.0,OnTime,No Promo,0,2024-01,0
TRX00006263,ZLP000795,2024-03-11 07:35:52,Thực phẩm & Ăn uống,ZaloPay Balance,160000.0,OnTime,No Promo,0,2024-03,0
TRX00006264,ZLP000795,2024-03-30 13:22:16,Thực phẩm & Ăn uống,Auto-debit,262000.0,OnTime,No Promo,0,2024-03,0
TRX00006265,ZLP000795,2024-04-17 13:10:23,Thực phẩm & Ăn uống,Auto-debit,185000.0,OnTime,No Promo,0,2024-04,0
TRX00006266,ZLP000795,2024-05-07 21:05:03,Thực phẩm & Ăn uống,ZaloPay Balance,193000.0,OnTime,No Promo,0,2024-05,0
TRX00006267,ZLP000795,2024-05-27 16:52:03,Thực phẩm & Ăn uống,Manual,158000.0,OnTime,No Promo,0,2024-05,0
TRX00006268,ZLP000795,2024-06-11 20:07:27,Thực phẩm & Ăn uống,ZaloPay Balance,88000.0,OnTime,No Promo,0,2024-06,0
TRX00006269,ZLP000795,2024-06-30 16:54:31,Thực phẩm & Ăn uống,ZaloPay Balance,252000.0,Partial,No Promo,0,2024-06,0
TRX00006270,ZLP000795,2024-07-08 09:56:51,Thực phẩm & Ăn uống,ZaloPay Balance,165000.0,OnTime,No Promo,0,2024-07,0
TRX00006271,ZLP000795,2024-07-30 15:08:28,Thực phẩm & Ăn uống,ZaloPay Balance,216000.0,OnTime,No Promo,0,2024-07,0
TRX00006272,ZLP000795,2024-08-20 18:35:17,Thực phẩm & Ăn uống,ZaloPay Balance,282000.0,OnTime,Cashback,0,2024-08,0
TRX00006273,ZLP000795,2024-09-25 13:07:49,Thực phẩm & Ăn uống,ZaloPay Balance,238000.0,OnTime,No Promo,0,2024-09,0
TRX00006274,ZLP000795,2024-10-17 18:14:07,Viễn thông,Bank Transfer,136000.0,OnTime,No Promo,0,2024-10,0
TRX00006275,ZLP000795,2024-11-05 21:07:18,Thực phẩm & Ăn uống,Auto-debit,10000.0,OnTime,FreeFee,0,2024-11,0
TRX00006276,ZLP000795,2024-11-30 19:25:32,Thực phẩm & Ăn uống,Auto-debit,179000.0,Partial,No Promo,0,2024-11,0
TRX00006277,ZLP000795,2024-12-12 09:41:05,Thực phẩm & Ăn uống,Auto-debit,131000.0,OnTime,No Promo,0,2024-12,0
TRX00006278,ZLP000796,2024-04-30 13:08:49,Viễn thông,ZaloPay Balance,191000.0,OnTime,No Promo,0,2024-04,0
TRX00006279,ZLP000796,2024-05-29 10:51:44,Viễn thông,ZaloPay Balance,113000.0,OnTime,FreeFee,0,2024-05,0
TRX00006280,ZLP000796,2024-07-01 11:27:11,Viễn thông,ZaloPay Balance,91000.0,OnTime,No Promo,0,2024-07,0
TRX00006281,ZLP000796,2024-07-23 09:45:27,Viễn thông,ZaloPay Balance,241000.0,OnTime,No Promo,0,2024-07,0
TRX00006282,ZLP000796,2024-08-18 21:05:03,Viễn thông,Bank Transfer,127000.0,OnTime,No Promo,0,2024-08,0
TRX00006283,ZLP000796,2024-09-17 10:26:08,Viễn thông,ZaloPay Balance,255000.0,OnTime,No Promo,0,2024-09,0
TRX00006284,ZLP000796,2024-10-12 09:08:07,Viễn thông,ZaloPay Balance,194000.0,OnTime,No Promo,0,2024-10,0
TRX00006285,ZLP000796,2024-11-05 17:32:07,Viễn thông,ZaloPay Balance,173000.0,OnTime,No Promo,0,2024-11,0
TRX00006286,ZLP000796,2024-12-06 10:34:57,Thực phẩm & Ăn uống,Bank Transfer,150000.0,OnTime,Cashback,0,2024-12,0
TRX00006287,ZLP000796,2024-12-29 22:10:35,Viễn thông,ZaloPay Balance,209000.0,OnTime,No Promo,0,2024-12,0
TRX00006288,ZLP000797,2024-05-30 14:38:45,Thực phẩm & Ăn uống,ZaloPay Balance,33000.0,OnTime,No Promo,0,2024-05,0
TRX00006289,ZLP000797,2024-06-19 21:57:38,Thực phẩm & Ăn uống,ZaloPay Balance,255000.0,OnTime,No Promo,0,2024-06,0
TRX00006290,ZLP000797,2024-06-26 10:48:44,Thực phẩm & Ăn uống,Bank Transfer,93000.0,Partial,No Promo,0,2024-06,0
TRX00006291,ZLP000797,2024-07-12 13:23:58,Thực phẩm & Ăn uống,ZaloPay Balance,113000.0,Late,Cashback,0,2024-07,0
TRX00006292,ZLP000797,2024-08-12 18:55:06,Thực phẩm & Ăn uống,ZaloPay Balance,196000.0,OnTime,No Promo,0,2024-08,0
TRX00006293,ZLP000797,2024-08-29 14:22:54,Thực phẩm & Ăn uống,ZaloPay Balance,159000.0,OnTime,No Promo,0,2024-08,0
TRX00006294,ZLP000797,2024-09-27 22:08:34,Thực phẩm & Ăn uống,ZaloPay Balance,257000.0,OnTime,No Promo,0,2024-09,0
TRX00006295,ZLP000797,2024-10-12 13:17:11,Thực phẩm & Ăn uống,ZaloPay Balance,159000.0,OnTime,No Promo,0,2024-10,0
TRX00006296,ZLP000797,2024-10-25 13:06:52,Thực phẩm & Ăn uống,ZaloPay Balance,171000.0,OnTime,Cashback,0,2024-10,0
TRX00006297,ZLP000797,2024-11-18 11:52:06,Thực phẩm & Ăn uống,Bank Transfer,184000.0,OnTime,No Promo,0,2024-11,0
TRX00006298,ZLP000797,2024-12-16 13:25:33,Thực phẩm & Ăn uống,ZaloPay Balance,201000.0,OnTime,No Promo,0,2024-12,0
TRX00006299,ZLP000798,2024-07-01 11:32:54,Điện & Nước,Manual,359000.0,OnTime,No Promo,0,2024-07,0
TRX00006300,ZLP000798,2024-07-30 08:57:55,Điện & Nước,Bank Transfer,340000.0,Late,No Promo,0,2024-07,0
TRX00006301,ZLP000798,2024-08-26 09:04:55,Điện & Nước,Auto-debit,179000.0,OnTime,No Promo,0,2024-08,0
TRX00006302,ZLP000798,2024-09-25 13:57:51,Điện & Nước,Bank Transfer,238000.0,OnTime,LimitUpgrade,0,2024-09,0
TRX00006303,ZLP000798,2024-10-28 11:20:52,Điện & Nước,Bank Transfer,299000.0,OnTime,No Promo,0,2024-10,0
TRX00006304,ZLP000798,2024-11-30 16:40:06,Chăm sóc sức khỏe,ZaloPay Balance,152000.0,OnTime,No Promo,0,2024-11,0
TRX00006305,ZLP000799,2024-01-06 09:55:45,Viễn thông,ZaloPay Balance,126000.0,OnTime,No Promo,0,2024-01,0
TRX00006306,ZLP000799,2024-01-28 13:09:19,Viễn thông,ZaloPay Balance,111000.0,OnTime,No Promo,0,2024-01,0
TRX00006307,ZLP000799,2024-02-24 14:52:01,Viễn thông,ZaloPay Balance,172000.0,OnTime,No Promo,0,2024-02,0
TRX00006308,ZLP000799,2024-03-21 21:01:40,Viễn thông,Bank Transfer,175000.0,OnTime,No Promo,0,2024-03,0
TRX00006309,ZLP000799,2024-04-08 21:49:06,Viễn thông,ZaloPay Balance,239000.0,Late,LimitUpgrade,0,2024-04,0
TRX00006310,ZLP000799,2024-05-09 09:16:38,Viễn thông,Auto-debit,217000.0,OnTime,No Promo,0,2024-05,0
TRX00006311,ZLP000799,2024-05-28 18:02:07,Viễn thông,ZaloPay Balance,292000.0,OnTime,No Promo,0,2024-05,0
TRX00006312,ZLP000799,2024-06-24 22:26:55,Viễn thông,ZaloPay Balance,51000.0,Partial,LimitUpgrade,0,2024-06,0
TRX00006313,ZLP000799,2024-07-20 10:25:13,Viễn thông,Auto-debit,193000.0,OnTime,No Promo,0,2024-07,0
TRX00006314,ZLP000799,2024-08-19 14:43:15,Viễn thông,Bank Transfer,273000.0,OnTime,No Promo,0,2024-08,0
TRX00006315,ZLP000799,2024-09-17 16:03:23,Viễn thông,Bank Transfer,207000.0,OnTime,No Promo,0,2024-09,0
TRX00006316,ZLP000799,2024-10-16 23:25:39,Viễn thông,Bank Transfer,305000.0,Late,No Promo,0,2024-10,0
TRX00006317,ZLP000799,2024-11-08 16:47:51,Viễn thông,Auto-debit,452000.0,OnTime,No Promo,0,2024-11,0
TRX00006318,ZLP000799,2024-11-25 12:33:42,Viễn thông,ZaloPay Balance,226000.0,OnTime,No Promo,0,2024-11,0
TRX00006319,ZLP000799,2024-12-15 22:11:08,Viễn thông,Bank Transfer,174000.0,OnTime,Cashback,0,2024-12,0
TRX00006320,ZLP000800,2024-08-03 21:47:35,Điện & Nước,ZaloPay Balance,265000.0,OnTime,No Promo,0,2024-08,0
TRX00006321,ZLP000800,2024-08-26 11:08:34,Điện & Nước,Auto-debit,200000.0,OnTime,Cashback,0,2024-08,0
TRX00006322,ZLP000800,2024-09-11 08:07:58,Du lịch & Vận chuyển,ZaloPay Balance,187000.0,OnTime,No Promo,0,2024-09,0
TRX00006323,ZLP000800,2024-09-28 07:51:50,Điện & Nước,ZaloPay Balance,302000.0,OnTime,No Promo,0,2024-09,0
TRX00006324,ZLP000800,2024-10-30 12:47:45,Điện & Nước,Auto-debit,295000.0,OnTime,No Promo,0,2024-10,0
TRX00006325,ZLP000800,2024-11-28 22:04:08,Điện & Nước,Bank Transfer,125000.0,Late,FreeFee,0,2024-11,0
TRX00006326,ZLP000800,2024-12-17 09:40:51,Điện & Nước,Auto-debit,379000.0,OnTime,LimitUpgrade,0,2024-12,0
TRX00006327,ZLP000801,2024-01-06 13:40:58,Du lịch & Vận chuyển,Bank Transfer,664000.0,OnTime,No Promo,0,2024-01,0
TRX00006328,ZLP000801,2024-02-26 20:54:39,Du lịch & Vận chuyển,Manual,1461000.0,OnTime,No Promo,0,2024-02,0
TRX00006329,ZLP000801,2024-04-21 12:06:17,Du lịch & Vận chuyển,ZaloPay Balance,705000.0,OnTime,FreeFee,0,2024-04,0
TRX00006330,ZLP000801,2024-06-15 22:09:36,Du lịch & Vận chuyển,Auto-debit,1181000.0,OnTime,No Promo,0,2024-06,0
TRX00006331,ZLP000801,2024-08-14 23:21:26,Du lịch & Vận chuyển,Bank Transfer,861000.0,OnTime,No Promo,0,2024-08,0
TRX00006332,ZLP000801,2024-10-23 19:23:43,Du lịch & Vận chuyển,ZaloPay Balance,689000.0,Late,No Promo,0,2024-10,0
TRX00006333,ZLP000801,2024-12-20 09:31:11,Du lịch & Vận chuyển,Auto-debit,1043000.0,OnTime,No Promo,0,2024-12,0
TRX00006334,ZLP000802,2024-01-01 13:05:31,Thực phẩm & Ăn uống,ZaloPay Balance,129000.0,OnTime,No Promo,0,2024-01,0
TRX00006335,ZLP000802,2024-01-31 12:00:22,Thực phẩm & Ăn uống,Bank Transfer,168000.0,Late,No Promo,0,2024-01,0
TRX00006336,ZLP000802,2024-02-20 15:10:44,Thực phẩm & Ăn uống,Manual,173000.0,OnTime,Cashback,0,2024-02,0
TRX00006337,ZLP000802,2024-02-21 10:57:37,Thực phẩm & Ăn uống,Bank Transfer,227000.0,OnTime,No Promo,0,2024-02,0
TRX00006338,ZLP000802,2024-03-12 15:16:35,Thực phẩm & Ăn uống,ZaloPay Balance,289000.0,Late,No Promo,0,2024-03,0
TRX00006339,ZLP000802,2024-03-17 16:15:09,Thực phẩm & Ăn uống,Auto-debit,269000.0,OnTime,No Promo,0,2024-03,0
TRX00006340,ZLP000802,2024-03-29 11:32:00,Thực phẩm & Ăn uống,ZaloPay Balance,164000.0,Partial,FreeFee,0,2024-03,0
TRX00006341,ZLP000802,2024-04-19 11:30:25,Thực phẩm & Ăn uống,Manual,232000.0,OnTime,No Promo,0,2024-04,0
TRX00006342,ZLP000802,2024-05-15 12:53:31,Thực phẩm & Ăn uống,Auto-debit,207000.0,OnTime,LimitUpgrade,0,2024-05,0
TRX00006343,ZLP000802,2024-05-28 10:48:14,Thực phẩm & Ăn uống,Bank Transfer,258000.0,OnTime,No Promo,0,2024-05,0
TRX00006344,ZLP000802,2024-06-20 13:18:40,Du lịch & Vận chuyển,ZaloPay Balance,50000.0,OnTime,FreeFee,0,2024-06,0
TRX00006345,ZLP000802,2024-07-01 14:39:50,Thực phẩm & Ăn uống,Bank Transfer,240000.0,OnTime,No Promo,0,2024-07,0
TRX00006346,ZLP000802,2024-07-31 17:06:51,Thực phẩm & Ăn uống,ZaloPay Balance,39000.0,OnTime,FreeFee,0,2024-07,0
TRX00006347,ZLP000802,2024-08-25 13:29:03,Điện & Nước,Bank Transfer,122000.0,OnTime,No Promo,0,2024-08,0
TRX00006348,ZLP000802,2024-08-31 16:54:45,Thực phẩm & Ăn uống,ZaloPay Balance,261000.0,OnTime,No Promo,0,2024-08,0
TRX00006349,ZLP000802,2024-09-21 20:20:16,Thực phẩm & Ăn uống,Auto-debit,197000.0,OnTime,FreeFee,0,2024-09,0
TRX00006350,ZLP000802,2024-10-12 20:52:42,Thực phẩm & Ăn uống,Manual,143000.0,OnTime,No Promo,0,2024-10,0
TRX00006351,ZLP000802,2024-11-20 18:59:17,Giải trí,ZaloPay Balance,173000.0,OnTime,No Promo,0,2024-11,0
TRX00006352,ZLP000802,2024-12-06 13:31:32,Thực phẩm & Ăn uống,Bank Transfer,84000.0,OnTime,FreeFee,0,2024-12,0
TRX00006353,ZLP000802,2024-12-28 11:29:41,Thực phẩm & Ăn uống,ZaloPay Balance,211000.0,OnTime,No Promo,0,2024-12,0
TRX00006354,ZLP000805,2024-01-01 22:56:29,Viễn thông,ZaloPay Balance,2730000.0,OnTime,No Promo,0,2024-01,0
TRX00006355,ZLP000805,2024-04-19 21:10:45,Điện & Nước,ZaloPay Balance,3203550.000000003,OnTime,No Promo,1,2024-04,1
TRX00006356,ZLP000805,2024-07-20 08:32:29,Điện tử,Auto-debit,2815000.0,OnTime,No Promo,0,2024-07,0
TRX00006357,ZLP000805,2024-11-30 15:13:02,Điện tử,ZaloPay Balance,2583000.0,Late,No Promo,0,2024-11,0
TRX00006358,ZLP000807,2024-03-01 18:55:26,Điện & Nước,ZaloPay Balance,324000.0,OnTime,No Promo,0,2024-03,0
TRX00006359,ZLP000807,2024-04-03 07:49:14,Điện & Nước,Manual,282000.0,OnTime,No Promo,0,2024-04,0
TRX00006360,ZLP000807,2024-05-04 17:57:56,Điện & Nước,Bank Transfer,302000.0,OnTime,Cashback,0,2024-05,0
TRX00006361,ZLP000807,2024-06-06 17:06:41,Điện & Nước,Bank Transfer,272000.0,OnTime,FreeFee,0,2024-06,0
TRX00006362,ZLP000807,2024-07-08 22:48:47,Điện & Nước,Bank Transfer,343000.0,OnTime,No Promo,0,2024-07,0
TRX00006363,ZLP000807,2024-08-07 12:56:23,Điện & Nước,Manual,326000.0,OnTime,No Promo,0,2024-08,0
TRX00006364,ZLP000807,2024-09-03 13:07:20,Điện & Nước,Bank Transfer,200000.0,OnTime,No Promo,0,2024-09,0
TRX00006365,ZLP000807,2024-10-05 19:55:19,Viễn thông,ZaloPay Balance,420000.0,OnTime,No Promo,0,2024-10,0
TRX00006366,ZLP000807,2024-10-31 20:58:50,Điện & Nước,Auto-debit,244000.0,OnTime,No Promo,0,2024-10,0
TRX00006367,ZLP000807,2024-11-25 12:35:45,Điện & Nước,ZaloPay Balance,229000.0,OnTime,No Promo,0,2024-11,0
TRX00006368,ZLP000807,2024-12-20 10:09:48,Điện & Nước,Auto-debit,232000.0,OnTime,No Promo,0,2024-12,0
TRX00006369,ZLP000808,2024-01-02 14:03:57,Điện & Nước,Bank Transfer,161000.0,Late,No Promo,0,2024-01,0
TRX00006370,ZLP000808,2024-02-04 14:18:00,Điện & Nước,ZaloPay Balance,337000.0,OnTime,No Promo,0,2024-02,0
TRX00006371,ZLP000808,2024-03-09 08:28:42,Điện tử,Bank Transfer,199000.0,Partial,No Promo,0,2024-03,0
TRX00006372,ZLP000808,2024-04-04 09:53:53,Điện & Nước,ZaloPay Balance,267000.0,OnTime,No Promo,0,2024-04,0
TRX00006373,ZLP000808,2024-05-01 19:26:03,Điện & Nước,Auto-debit,277000.0,OnTime,No Promo,0,2024-05,0
TRX00006374,ZLP000808,2024-06-06 10:28:43,Điện & Nước,Auto-debit,208000.0,OnTime,No Promo,0,2024-06,0
TRX00006375,ZLP000808,2024-07-04 14:17:42,Điện & Nước,Bank Transfer,278000.0,OnTime,No Promo,0,2024-07,0
TRX00006376,ZLP000808,2024-07-29 20:43:21,Thời trang,Manual,385000.0,OnTime,No Promo,0,2024-07,0
TRX00006377,ZLP000808,2024-08-18 13:41:41,Điện & Nước,ZaloPay Balance,123000.0,OnTime,No Promo,0,2024-08,0
TRX00006378,ZLP000808,2024-09-18 07:33:07,Điện & Nước,ZaloPay Balance,155000.0,OnTime,No Promo,0,2024-09,0
TRX00006379,ZLP000808,2024-10-13 13:08:32,Điện & Nước,ZaloPay Balance,328000.0,OnTime,No Promo,0,2024-10,0
TRX00006380,ZLP000808,2024-11-07 18:36:17,Điện & Nước,ZaloPay Balance,160000.0,Partial,No Promo,0,2024-11,0
TRX00006381,ZLP000808,2024-12-09 10:23:44,Điện & Nước,Bank Transfer,358000.0,OnTime,No Promo,0,2024-12,0
TRX00006382,ZLP000809,2024-01-07 11:27:47,Viễn thông,ZaloPay Balance,234000.0,OnTime,No Promo,0,2024-01,0
TRX00006383,ZLP000809,2024-02-09 15:59:48,Thực phẩm & Ăn uống,Bank Transfer,242000.0,OnTime,No Promo,0,2024-02,0
TRX00006384,ZLP000809,2024-03-15 20:15:18,Thời trang,Auto-debit,273000.0,OnTime,No Promo,0,2024-03,0
TRX00006385,ZLP000809,2024-04-10 14:08:43,Viễn thông,Auto-debit,230000.0,OnTime,No Promo,0,2024-04,0
TRX00006386,ZLP000809,2024-05-05 18:52:38,Viễn thông,Bank Transfer,176000.0,OnTime,No Promo,0,2024-05,0
TRX00006387,ZLP000809,2024-06-02 16:30:37,Viễn thông,Manual,31000.0,Partial,No Promo,0,2024-06,0
TRX00006388,ZLP000809,2024-07-05 08:38:25,Viễn thông,Auto-debit,321000.0,OnTime,No Promo,0,2024-07,0
TRX00006389,ZLP000809,2024-07-26 14:14:47,Viễn thông,Bank Transfer,97000.0,OnTime,Cashback,0,2024-07,0
TRX00006390,ZLP000809,2024-08-24 17:53:53,Viễn thông,Bank Transfer,95000.0,Late,No Promo,0,2024-08,0
TRX00006391,ZLP000809,2024-09-22 10:25:50,Viễn thông,Bank Transfer,161000.0,Late,No Promo,0,2024-09,0
TRX00006392,ZLP000809,2024-10-16 11:30:31,Viễn thông,Auto-debit,136000.0,OnTime,No Promo,0,2024-10,0
TRX00006393,ZLP000809,2024-11-08 23:54:35,Viễn thông,ZaloPay Balance,325000.0,Late,No Promo,0,2024-11,0
TRX00006394,ZLP000809,2024-12-20 12:44:02,Giải trí,ZaloPay Balance,214000.0,OnTime,No Promo,0,2024-12,0
TRX00006395,ZLP000810,2024-01-01 17:51:03,Thời trang,ZaloPay Balance,253000.0,OnTime,No Promo,0,2024-01,0
TRX00006396,ZLP000810,2024-01-22 20:39:58,Thực phẩm & Ăn uống,Bank Transfer,253000.0,Late,No Promo,0,2024-01,0
TRX00006397,ZLP000810,2024-02-04 07:52:02,Thực phẩm & Ăn uống,ZaloPay Balance,201000.0,OnTime,No Promo,0,2024-02,0
TRX00006398,ZLP000810,2024-02-17 08:04:19,Thực phẩm & Ăn uống,Manual,77000.0,Partial,No Promo,0,2024-02,0
TRX00006399,ZLP000810,2024-03-11 23:02:16,Điện & Nước,ZaloPay Balance,89000.0,Late,FreeFee,0,2024-03,0
TRX00006400,ZLP000810,2024-03-29 10:02:02,Thực phẩm & Ăn uống,ZaloPay Balance,222000.0,OnTime,No Promo,0,2024-03,0
TRX00006401,ZLP000810,2024-04-24 08:59:48,Thực phẩm & Ăn uống,Manual,355000.0,OnTime,No Promo,0,2024-04,0
TRX00006402,ZLP000810,2024-05-15 13:24:33,Thực phẩm & Ăn uống,Auto-debit,208000.0,OnTime,No Promo,0,2024-05,0
TRX00006403,ZLP000810,2024-06-27 09:58:45,Thực phẩm & Ăn uống,ZaloPay Balance,142000.0,OnTime,No Promo,0,2024-06,0
TRX00006404,ZLP000810,2024-07-14 09:43:56,Thực phẩm & Ăn uống,ZaloPay Balance,97000.0,OnTime,No Promo,0,2024-07,0
TRX00006405,ZLP000810,2024-08-11 17:19:36,Thực phẩm & Ăn uống,Bank Transfer,117000.0,Late,No Promo,0,2024-08,0
TRX00006406,ZLP000810,2024-09-06 15:42:28,Thực phẩm & Ăn uống,ZaloPay Balance,181000.0,OnTime,No Promo,0,2024-09,0
TRX00006407,ZLP000810,2024-09-25 21:00:04,Thực phẩm & Ăn uống,Bank Transfer,181000.0,OnTime,No Promo,0,2024-09,0
TRX00006408,ZLP000810,2024-10-12 23:12:30,Thực phẩm & Ăn uống,ZaloPay Balance,207000.0,OnTime,FreeFee,0,2024-10,0
