customer_id,age,gender,city,city_tier,kyc_verified,phone_verified,device_type,referral_source,activation_date,credit_limit_vnd,primary_cat_pref,wl_age_days,first_trx_date,last_trx_date,recency_days,total_trx_count,total_amount_vnd,avg_amount_vnd,max_amount_vnd,outstanding_balance_vnd,utilization_ratio,tenure_days,avg_inter_days,months_active,max_consecutive_months,spending_velocity_ratio,r90_count,r90_amount,unique_categories,top_category,late_count,partial_count,ontime_count,late_rate,promo_count,promo_rate,suspicious_count,lifecycle_segment,churn_30d,churn_60d,churn_90d,churn_label
ZLP000326,20.0,Male,Đồng Nai,3,1,1,Android,Referral,2023-11-02,3000000,Viễn thông,66.0,2024-01-07 11:48:49,2024-12-11 19:49:43,19.0,13.0,2865000.0,220384.61538461538,344000.0,344000.0,0.0796,339.0,26.1,12.0,12.0,0.869,3.0,730000.0,3.0,Viễn thông,2.0,1.0,10.0,0.1538,3.0,0.2308,0.0,RPU_Mid,0,0,0,0
ZLP000327,34.0,Male,Đà Nẵng,2,0,1,iOS,Organic,2023-10-03,2000000,Chăm sóc sức khỏe,,,,,,,,,,,,,,,,,,,,,,,,,,,No_Transaction,1,1,1,1
ZLP000328,32.0,Male,Hồ Chí Minh,1,1,1,Android,Organic,2024-11-26,3000000,Điện tử,3.0,2024-11-29 18:23:04,2024-11-29 18:23:04,31.0,1.0,2185000.0,2185000.0,2185000.0,0.0,0.0607,1.0,1.0,1.0,1.0,0.011,1.0,2185000.0,1.0,Điện tử,0.0,0.0,1.0,0.0,0.0,0.0,0.0,FPU,1,0,0,0
ZLP000329,31.0,Female,Hà Nội,1,0,0,Android,Organic,2023-12-02,1000000,Chăm sóc sức khỏe,,,,,,,,,,,,,,,,,,,,,,,,,,,No_Transaction,1,1,1,1
ZLP000330,31.0,Female,Hồ Chí Minh,1,1,1,Android,Campaign,2023-12-18,1000000,Điện tử,19.0,2024-01-06 10:21:49,2024-11-17 15:22:29,43.0,5.0,11567550.000000004,2313510.000000001,3203550.000000003,0.0,0.964,316.0,63.2,5.0,1.0,0.702,1.0,2305000.0,2.0,Điện tử,0.0,0.0,5.0,0.0,0.0,0.0,0.0,RPU_Early,1,0,0,0
ZLP000331,27.0,Female,Đà Nẵng,2,1,1,Android,Organic,2024-07-29,3000000,Chăm sóc sức khỏe,1.0,2024-07-30 16:35:50,2024-11-10 19:52:20,50.0,5.0,2085000.0,417000.0,498000.0,0.0,0.0579,103.0,20.6,5.0,5.0,0.458,2.0,812000.0,2.0,Chăm sóc sức khỏe,1.0,0.0,4.0,0.2,1.0,0.2,0.0,RPU_Early,1,0,0,0
ZLP000332,22.0,Female,Hải Phòng,2,1,1,Android,Referral,2024-03-31,2000000,Thực phẩm & Ăn uống,6.0,2024-04-06 12:08:04,2024-12-24 16:09:24,6.0,14.0,2610000.0,186428.57142857142,361000.0,183000.0,0.1088,262.0,18.7,9.0,9.0,0.832,4.0,670000.0,2.0,Thực phẩm & Ăn uống,2.0,0.0,12.0,0.1429,2.0,0.1429,0.0,RPU_Mid,0,0,0,0
ZLP000333,28.0,Female,Hà Nội,1,0,1,iOS,Organic,2023-12-18,1000000,Điện tử,19.0,2024-01-06 22:54:23,2024-12-08 10:39:34,22.0,4.0,7708000.0,1927000.0,2319000.0,1774000.0,0.6423,336.0,84.0,4.0,1.0,0.933,1.0,1774000.0,2.0,Điện tử,1.0,0.0,3.0,0.25,0.0,0.0,0.0,RPU_Early,0,0,0,0
ZLP000334,23.0,Male,Hà Nội,1,1,1,Android,Campaign,2024-08-28,2000000,Điện & Nước,2.0,2024-08-30 23:05:35,2024-12-18 11:48:43,12.0,5.0,1221000.0,244200.0,311000.0,71000.0,0.0509,109.0,21.8,5.0,5.0,0.727,3.0,606000.0,1.0,Điện & Nước,0.0,0.0,5.0,0.0,1.0,0.2,0.0,RPU_Early,0,0,0,0
ZLP000335,33.0,Female,An Giang,3,1,1,iOS,Referral,2024-05-30,2000000,Du lịch & Vận chuyển,4.0,2024-06-03 19:12:39,2024-12-12 09:04:04,18.0,4.0,3176000.0,794000.0,884000.0,861000.0,0.1323,191.0,47.8,4.0,1.0,1.061,2.0,1745000.0,2.0,Du lịch & Vận chuyển,0.0,0.0,4.0,0.0,1.0,0.25,0.0,RPU_Early,0,0,0,0
ZLP000336,27.0,Male,Đà Nẵng,2,1,1,Android,Unknown,2023-11-02,1000000,Điện tử,63.0,2024-01-04 20:06:15,2024-10-10 10:27:19,81.0,4.0,8273000.0,2068250.0,2651000.0,0.0,0.6894,279.0,69.8,4.0,1.0,0.775,1.0,2409000.0,2.0,Điện tử,1.0,0.0,3.0,0.25,0.0,0.0,0.0,RPU_Early,1,1,0,1
ZLP000337,23.0,Male,Đà Nẵng,2,1,1,Android,Campaign,2024-03-31,2000000,Chăm sóc sức khỏe,4.0,2024-04-04 18:14:19,2024-12-15 15:24:31,15.0,8.0,2504000.0,313000.0,475000.0,373000.0,0.1043,254.0,31.8,8.0,5.0,1.058,3.0,1092000.0,3.0,Chăm sóc sức khỏe,0.0,0.0,8.0,0.0,0.0,0.0,0.0,RPU_Mid,0,0,0,0
ZLP000338,26.0,Male,Hồ Chí Minh,1,1,1,Android,Organic,2024-09-27,500000,Chăm sóc sức khỏe,3.0,2024-09-30 18:31:42,2024-12-20 16:13:58,10.0,3.0,904000.0,301333.3333333333,419000.0,419000.0,0.1507,80.0,26.7,3.0,2.0,0.593,2.0,661000.0,1.0,Chăm sóc sức khỏe,1.0,0.0,2.0,0.3333,0.0,0.0,0.0,RPU_Early,0,0,0,0
ZLP000339,30.0,Female,Cần Thơ,2,1,1,Android,Organic,2024-01-15,1000000,Viễn thông,3.0,2024-01-18 09:41:25,2024-12-28 09:20:27,2.0,14.0,2704000.0,193142.85714285713,381000.0,215000.0,0.2253,344.0,24.6,12.0,12.0,1.092,4.0,967000.0,3.0,Viễn thông,0.0,0.0,14.0,0.0,2.0,0.1429,0.0,RPU_Mid,0,0,0,0
ZLP000340,24.0,Male,Đà Nẵng,2,1,1,Android,Social,2024-04-30,2000000,Viễn thông,4.0,2024-05-04 13:55:41,2024-12-18 21:08:59,12.0,9.0,2392000.0,265777.77777777775,664000.0,260000.0,0.0997,228.0,25.3,8.0,8.0,1.126,4.0,947000.0,4.0,Viễn thông,1.0,0.0,8.0,0.1111,0.0,0.0,0.0,RPU_Mid,0,0,0,0
ZLP000341,23.0,Male,Hà Nội,1,0,1,Android,Campaign,2024-11-26,1000000,Chăm sóc sức khỏe,,,,,,,,,,,,,,,,,,,,,,,,,,,No_Transaction,1,1,1,1
ZLP000342,27.0,Female,Thanh Hóa,3,1,1,Android,Social,2024-04-30,1000000,Viễn thông,3.0,2024-05-03 09:21:57,2024-12-01 22:00:00,29.0,8.0,1716000.0,214500.0,314000.0,276000.0,0.143,212.0,26.5,7.0,5.0,0.589,2.0,361000.0,2.0,Viễn thông,1.0,0.0,7.0,0.125,3.0,0.375,0.0,RPU_Mid,0,0,0,0
ZLP000343,29.0,Female,Hải Phòng,2,1,1,iOS,Organic,2023-07-05,3000000,Điện & Nước,180.0,2024-01-01 08:07:47,2024-07-07 12:00:20,176.0,8.0,1988000.0,248500.0,352000.0,0.0,0.0552,188.0,23.5,7.0,7.0,0.0,0.0,0.0,2.0,Điện & Nước,1.0,0.0,7.0,0.125,1.0,0.125,0.0,RPU_Mid,1,1,1,1
ZLP000344,24.0,Male,Bình Dương,3,1,1,iOS,Campaign,2023-11-02,2000000,Điện & Nước,60.0,2024-01-01 18:59:01,2024-12-07 22:13:24,23.0,13.0,3053000.0,234846.15384615384,336000.0,224000.0,0.1272,341.0,26.2,12.0,12.0,0.874,3.0,829000.0,4.0,Điện & Nước,2.0,0.0,11.0,0.1538,0.0,0.0,0.0,RPU_Mid,0,0,0,0
ZLP000345,25.0,Male,Hồ Chí Minh,2,1,0,Android,Organic,2024-03-01,2000000,Viễn thông,3.0,2024-03-04 15:03:32,2024-11-29 11:31:55,31.0,10.0,1966000.0,196600.0,261000.0,0.0,0.0819,269.0,26.9,8.0,6.0,0.897,3.0,498000.0,2.0,Viễn thông,0.0,0.0,10.0,0.0,1.0,0.1,0.0,RPU_Mid,1,0,0,0
ZLP000346,29.0,Female,Hà Nội,1,0,1,Android,Campaign,2023-12-02,1000000,Điện & Nước,,,,,,,,,,,,,,,,,,,,,,,,,,,No_Transaction,1,1,1,1
ZLP000347,19.0,Male,Hồ Chí Minh,1,0,1,Android,Campaign,2024-09-27,1000000,Chăm sóc sức khỏe,,,,,,,,,,,,,,,,,,,,,,,,,,,No_Transaction,1,1,1,1
ZLP000348,19.0,Female,Hà Nội,1,1,1,iOS,Organic,2023-12-18,2000000,Thực phẩm & Ăn uống,17.0,2024-01-04 12:44:01,2024-12-26 18:10:37,4.0,23.0,4072000.0,177043.47826086957,409000.0,208000.0,0.1697,357.0,15.5,12.0,12.0,0.862,5.0,591000.0,2.0,Thực phẩm & Ăn uống,3.0,1.0,19.0,0.1304,9.0,0.3913,0.0,RPU_Loyal,0,0,0,0
ZLP000349,23.0,Female,Đồng Nai,3,0,1,Android,Campaign,2024-01-01,1000000,Viễn thông,,,,,,,,,,,,,,,,,,,,,,,,,,,No_Transaction,1,1,1,1
ZLP000350,26.0,Male,Hà Nội,1,1,1,iOS,Organic,2024-04-30,2000000,Thời trang,1.0,2024-05-01 15:08:47,2024-08-16 22:14:57,136.0,3.0,959000.0,319666.6666666667,700000.0,0.0,0.04,107.0,35.7,3.0,2.0,0.0,0.0,0.0,1.0,Thời trang,1.0,0.0,2.0,0.3333,0.0,0.0,0.0,RPU_Early,1,1,1,1
ZLP000351,29.0,Female,Hải Phòng,2,1,1,Android,Social,2024-01-15,2000000,Điện & Nước,5.0,2024-01-20 18:56:16,2024-12-09 16:24:19,21.0,12.0,3034000.0,252833.33333333334,390000.0,164000.0,0.1264,323.0,26.9,11.0,9.0,0.897,3.0,661000.0,4.0,Điện & Nước,3.0,2.0,7.0,0.25,2.0,0.1667,0.0,RPU_Mid,0,0,0,0
ZLP000352,27.0,Male,Hồ Chí Minh,1,1,1,iOS,Campaign,2023-12-18,2000000,Điện tử,16.0,2024-01-03 23:11:47,2024-10-21 18:16:19,70.0,4.0,10821550.000000004,2705387.500000001,3203550.000000003,0.0,0.4509,291.0,72.8,4.0,1.0,0.808,1.0,2534000.0,2.0,Điện tử,0.0,0.0,4.0,0.0,1.0,0.25,0.0,RPU_Early,1,1,0,1
ZLP000353,27.0,Male,Đà Nẵng,2,1,1,iOS,Referral,2023-07-05,1000000,Thực phẩm & Ăn uống,181.0,2024-01-02 13:05:05,2024-12-27 19:19:35,3.0,20.0,3643000.0,182150.0,335000.0,338000.0,0.3036,360.0,18.0,12.0,12.0,1.2,6.0,957000.0,2.0,Thực phẩm & Ăn uống,3.0,1.0,16.0,0.15,0.0,0.0,0.0,RPU_Loyal,0,0,0,0
ZLP000354,27.0,Male,Cần Thơ,2,1,1,Android,Social,2024-03-01,1000000,Điện & Nước,4.0,2024-03-05 10:44:03,2024-12-10 19:08:04,20.0,11.0,2513000.0,228454.54545454544,344000.0,344000.0,0.2094,280.0,25.5,10.0,10.0,0.848,3.0,607000.0,2.0,Điện & Nước,2.0,0.0,9.0,0.1818,4.0,0.3636,0.0,RPU_Mid,0,0,0,0
ZLP000355,27.0,Female,Đà Nẵng,2,1,1,iOS,Unknown,2024-07-29,5000000,Viễn thông,4.0,2024-08-02 11:17:52,2024-12-13 12:32:49,17.0,6.0,1163000.0,193833.33333333334,351000.0,177000.0,0.0194,133.0,22.2,5.0,5.0,0.739,3.0,430000.0,1.0,Viễn thông,0.0,1.0,5.0,0.0,2.0,0.3333,0.0,RPU_Mid,0,0,0,0
ZLP000356,27.0,Male,Hải Phòng,2,1,1,iOS,Campaign,2024-04-30,5000000,Điện tử,1.0,2024-05-01 15:17:37,2024-10-09 11:20:42,82.0,3.0,7820100.000000006,2606700.000000002,3203550.000000003,0.0,0.1303,160.0,53.3,3.0,1.0,0.593,1.0,3203550.000000003,3.0,Viễn thông,2.0,0.0,1.0,0.6667,1.0,0.3333,0.0,RPU_Early,1,1,0,1
ZLP000357,27.0,Female,Thanh Hóa,3,1,1,Android,Organic,2023-12-18,2000000,Viễn thông,15.0,2024-01-02 11:57:45,2024-12-05 11:11:35,25.0,13.0,2720000.0,209230.76923076922,351000.0,269000.0,0.1133,337.0,25.9,12.0,12.0,0.864,3.0,612000.0,3.0,Viễn thông,2.0,0.0,11.0,0.1538,3.0,0.2308,0.0,RPU_Mid,0,0,0,0
ZLP000358,26.0,Female,Hồ Chí Minh,1,1,1,Android,Organic,2023-10-03,3000000,Giải trí,91.0,2024-01-02 15:32:55,2024-07-08 12:28:31,175.0,4.0,1525000.0,381250.0,649000.0,0.0,0.0424,187.0,46.8,4.0,1.0,0.0,0.0,0.0,1.0,Giải trí,0.0,0.0,4.0,0.0,1.0,0.25,0.0,RPU_Early,1,1,1,1
ZLP000359,29.0,Male,Hồ Chí Minh,1,1,1,iOS,Organic,2024-06-29,2000000,Du lịch & Vận chuyển,5.0,2024-07-04 17:49:36,2024-07-04 17:49:36,179.0,1.0,526000.0,526000.0,526000.0,0.0,0.0219,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,Du lịch & Vận chuyển,0.0,0.0,1.0,0.0,0.0,0.0,0.0,FPU,1,1,1,1
ZLP000360,23.0,Male,Hồ Chí Minh,1,1,1,iOS,Campaign,2024-09-27,1000000,Chăm sóc sức khỏe,1.0,2024-09-28 21:10:12,2024-12-29 16:39:28,1.0,3.0,902000.0,300666.6666666667,421000.0,254000.0,0.0752,91.0,30.3,3.0,2.0,0.674,2.0,481000.0,1.0,Chăm sóc sức khỏe,0.0,0.0,3.0,0.0,1.0,0.3333,0.0,RPU_Early,0,0,0,0
ZLP000361,31.0,Male,Bình Dương,3,1,0,iOS,Campaign,2023-12-18,1000000,Điện & Nước,16.0,2024-01-03 12:34:19,2024-12-20 21:57:50,10.0,14.0,3922000.0,280142.85714285716,360000.0,252000.0,0.3268,352.0,25.1,12.0,12.0,0.838,3.0,693000.0,4.0,Điện & Nước,0.0,0.0,14.0,0.0,0.0,0.0,0.0,RPU_Mid,0,0,0,0
ZLP000362,37.0,Male,Hà Nội,1,1,0,Unknown,Organic,2024-04-30,1000000,Thực phẩm & Ăn uống,3.0,2024-05-03 14:01:25,2024-12-19 13:07:22,11.0,14.0,2137000.0,152642.85714285713,282000.0,81000.0,0.1781,229.0,16.4,8.0,8.0,0.909,5.0,844000.0,2.0,Thực phẩm & Ăn uống,2.0,1.0,11.0,0.1429,2.0,0.1429,0.0,RPU_Mid,0,0,0,0
ZLP000363,27.0,Female,Bình Dương,3,0,1,iOS,Organic,2023-12-18,2000000,Viễn thông,,,,,,,,,,,,,,,,,,,,,,,,,,,No_Transaction,1,1,1,1
ZLP000364,30.0,Male,Hà Nội,1,0,1,Android,Organic,2024-01-15,2000000,Điện & Nước,,,,,,,,,,,,,,,,,,,,,,,,,,,No_Transaction,1,1,1,1
ZLP000365,32.0,Female,Cần Thơ,2,1,1,Android,Organic,2024-06-29,5000000,Giải trí,0.0,2024-06-29 16:15:24,2024-11-18 13:28:27,42.0,5.0,1178000.0,235600.0,587000.0,0.0,0.0196,141.0,28.2,4.0,2.0,0.94,3.0,501000.0,2.0,Giải trí,1.0,1.0,3.0,0.2,1.0,0.2,0.0,RPU_Early,1,0,0,0
ZLP000366,25.0,Male,Đồng Nai,3,1,0,Android,Referral,2023-07-05,3000000,Điện & Nước,183.0,2024-01-04 10:20:27,2024-12-27 22:36:16,3.0,14.0,3923000.0,280214.28571428574,421000.0,378000.0,0.109,358.0,25.6,12.0,12.0,1.137,4.0,1255000.0,1.0,Điện & Nước,0.0,0.0,14.0,0.0,1.0,0.0714,1.0,RPU_Mid,0,0,0,0
ZLP000367,29.0,Male,Đà Nẵng,2,1,1,Android,Referral,2024-01-15,3000000,Viễn thông,4.0,2024-01-19 16:38:45,2024-12-14 16:25:03,16.0,14.0,2781000.0,198642.85714285713,332000.0,321000.0,0.0772,329.0,23.5,12.0,12.0,0.783,3.0,831000.0,4.0,Viễn thông,3.0,1.0,10.0,0.2143,1.0,0.0714,0.0,RPU_Mid,0,0,0,0
ZLP000368,28.0,Female,Đà Nẵng,2,1,1,iOS,Campaign,2023-11-02,3000000,Du lịch & Vận chuyển,63.0,2024-01-04 20:10:17,2024-12-11 20:58:27,19.0,6.0,4457000.0,742833.3333333334,1250000.0,1250000.0,0.1238,342.0,57.0,6.0,2.0,1.267,2.0,1260000.0,3.0,Du lịch & Vận chuyển,1.0,0.0,5.0,0.1667,1.0,0.1667,0.0,RPU_Mid,0,0,0,0
ZLP000369,28.0,Female,Hồ Chí Minh,1,1,1,iOS,Unknown,2023-12-02,3000000,Điện & Nước,32.0,2024-01-03 08:34:42,2024-12-29 09:56:44,1.0,14.0,3380000.0,241428.57142857142,361000.0,499000.0,0.0939,361.0,25.8,11.0,10.0,0.86,3.0,707000.0,2.0,Điện & Nước,3.0,0.0,11.0,0.2143,1.0,0.0714,0.0,RPU_Mid,0,0,0,0
ZLP000370,23.0,Male,Hà Nội,1,1,1,iOS,Campaign,2024-03-31,1000000,Thực phẩm & Ăn uống,5.0,2024-04-05 09:45:17,2024-12-24 20:54:47,6.0,16.0,2996000.0,187250.0,320000.0,487000.0,0.2497,263.0,16.4,9.0,9.0,1.096,6.0,1379000.0,1.0,Thực phẩm & Ăn uống,1.0,1.0,14.0,0.0625,0.0,0.0,1.0,RPU_Loyal,0,0,0,0
ZLP000371,28.0,Male,Đà Nẵng,2,1,1,Android,Campaign,2023-01-01,1000000,Giải trí,367.0,2024-01-03 12:40:01,2024-12-07 19:47:09,23.0,7.0,2231000.0,318714.28571428574,543000.0,489000.0,0.1859,339.0,48.4,6.0,2.0,1.076,2.0,902000.0,2.0,Giải trí,1.0,0.0,6.0,0.1429,2.0,0.2857,0.0,RPU_Mid,0,0,0,0
ZLP000372,30.0,Female,Hà Nội,1,1,1,iOS,Organic,2024-03-01,2000000,Viễn thông,1.0,2024-03-02 11:56:48,2024-12-17 11:25:51,13.0,11.0,2227000.0,202454.54545454544,298000.0,97000.0,0.0928,289.0,26.3,10.0,10.0,0.876,3.0,370000.0,3.0,Viễn thông,2.0,1.0,8.0,0.1818,3.0,0.2727,0.0,RPU_Mid,0,0,0,0
ZLP000373,36.0,Male,An Giang,3,1,1,Android,Organic,2023-12-02,2000000,Điện tử,34.0,2024-01-05 14:23:35,2024-12-11 13:23:53,19.0,4.0,12604100.000000006,3151025.0000000014,3203550.000000003,3203550.0,0.5252,340.0,85.0,4.0,1.0,0.944,1.0,3203550.000000003,2.0,Điện tử,2.0,0.0,2.0,0.5,2.0,0.5,0.0,RPU_Early,0,0,0,0
ZLP000374,33.0,Male,An Giang,3,0,1,Android,Referral,2024-03-31,2000000,Điện & Nước,,,,,,,,,,,,,,,,,,,,,,,,,,,No_Transaction,1,1,1,1
ZLP000375,40.0,Female,Đồng Nai,3,0,1,Android,Unknown,2023-10-03,3000000,Thời trang,,,,,,,,,,,,,,,,,,,,,,,,,,,No_Transaction,1,1,1,1
ZLP000376,23.0,Female,Hà Nội,1,0,1,Android,Referral,2024-05-30,5000000,Thực phẩm & Ăn uống,,,,,,,,,,,,,,,,,,,,,,,,,,,No_Transaction,1,1,1,1
ZLP000377,33.0,Female,Bình Dương,3,0,1,Android,Organic,2024-03-31,2000000,Điện tử,,,,,,,,,,,,,,,,,,,,,,,,,,,No_Transaction,1,1,1,1
ZLP000378,29.0,Female,Hà Nội,1,1,1,Android,Organic,2024-11-26,2000000,Thực phẩm & Ăn uống,4.0,2024-11-30 08:31:30,2024-12-18 13:41:03,12.0,2.0,239000.0,119500.0,122000.0,122000.0,0.01,18.0,9.0,2.0,2.0,0.2,2.0,239000.0,1.0,Thực phẩm & Ăn uống,0.0,0.0,2.0,0.0,0.0,0.0,0.0,RPU_Early,0,0,0,0
ZLP000379,41.0,Female,Hồ Chí Minh,1,1,1,iOS,Campaign,2024-08-28,3000000,Viễn thông,3.0,2024-08-31 17:47:34,2024-12-11 14:18:04,19.0,5.0,1032000.0,206400.0,299000.0,172000.0,0.0287,101.0,20.2,5.0,5.0,0.673,3.0,629000.0,2.0,Viễn thông,2.0,0.0,3.0,0.4,3.0,0.6,0.0,RPU_Early,0,0,0,0
ZLP000380,23.0,Female,Hà Nội,1,1,1,iOS,Referral,2023-12-02,500000,Thời trang,33.0,2024-01-04 15:38:21,2024-12-10 12:55:31,20.0,6.0,3271000.0,545166.6666666666,779000.0,643000.0,0.5452,340.0,56.7,6.0,1.0,1.259,2.0,767000.0,2.0,Thời trang,0.0,1.0,5.0,0.0,1.0,0.1667,0.0,RPU_Mid,0,0,0,0
ZLP000381,27.0,Female,Hồ Chí Minh,1,0,1,iOS,Organic,2023-01-01,1000000,Điện & Nước,,,,,,,,,,,,,,,,,,,,,,,,,,,No_Transaction,1,1,1,1
ZLP000382,24.0,Female,Hà Nội,1,1,1,Android,Referral,2024-03-31,3000000,Chăm sóc sức khỏe,4.0,2024-04-04 09:17:20,2024-11-22 16:32:40,38.0,7.0,2639000.0,377000.0,425000.0,0.0,0.0733,232.0,33.1,6.0,3.0,0.737,2.0,786000.0,1.0,Chăm sóc sức khỏe,3.0,0.0,4.0,0.4286,1.0,0.1429,0.0,RPU_Mid,1,0,0,0
ZLP000383,18.0,Female,Hà Nội,1,1,1,Android,Campaign,2024-03-01,3000000,Điện tử,1.0,2024-03-02 12:26:43,2024-03-02 12:26:43,303.0,1.0,2608000.0,2608000.0,2608000.0,0.0,0.0724,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,Điện tử,1.0,0.0,0.0,1.0,0.0,0.0,0.0,FPU,1,1,1,1
ZLP000384,24.0,Male,Nghệ An,3,1,1,Android,Social,2023-01-01,2000000,Thời trang,366.0,2024-01-02 13:06:51,2024-12-15 19:06:24,15.0,7.0,3492000.0,498857.14285714284,842000.0,648000.0,0.1455,348.0,49.7,7.0,3.0,1.105,2.0,658000.0,3.0,Thời trang,2.0,0.0,5.0,0.2857,0.0,0.0,0.0,RPU_Mid,0,0,0,0
ZLP000385,23.0,Male,Hà Nội,1,1,1,iOS,Campaign,2023-10-03,3000000,Thực phẩm & Ăn uống,91.0,2024-01-02 21:51:03,2024-12-27 18:16:09,3.0,20.0,4084000.0,204200.0,432000.0,338000.0,0.1134,359.0,18.0,12.0,12.0,0.997,5.0,1075000.0,5.0,Thực phẩm & Ăn uống,1.0,2.0,17.0,0.05,2.0,0.1,0.0,RPU_Loyal,0,0,0,0
ZLP000386,28.0,Female,An Giang,3,1,1,Android,Referral,2024-03-01,1000000,Du lịch & Vận chuyển,0.0,2024-03-01 21:03:32,2024-12-21 14:52:50,9.0,6.0,5498000.0,916333.3333333334,1287000.0,251000.0,0.4582,294.0,49.0,6.0,2.0,1.089,2.0,1298000.0,3.0,Du lịch & Vận chuyển,0.0,0.0,6.0,0.0,1.0,0.1667,0.0,RPU_Mid,0,0,0,0
ZLP000387,30.0,Female,Hồ Chí Minh,1,0,0,Android,Organic,2024-08-28,2000000,Thời trang,,,,,,,,,,,,,,,,,,,,,,,,,,,No_Transaction,1,1,1,1
ZLP000388,39.0,Male,Hồ Chí Minh,1,0,0,Android,Referral,2024-08-28,2000000,Viễn thông,,,,,,,,,,,,,,,,,,,,,,,,,,,No_Transaction,1,1,1,1
ZLP000389,33.0,Female,Đà Nẵng,2,1,1,Android,Social,2023-10-03,1000000,Chăm sóc sức khỏe,90.0,2024-01-01 16:23:32,2024-12-09 23:37:02,21.0,12.0,3766000.0,313833.3333333333,636000.0,305000.0,0.3138,343.0,28.6,11.0,6.0,1.27,4.0,1308000.0,1.0,Chăm sóc sức khỏe,2.0,0.0,10.0,0.1667,4.0,0.3333,0.0,RPU_Mid,0,0,0,0
ZLP000390,24.0,Male,Cần Thơ,2,1,1,iOS,Social,2023-12-18,1000000,Thời trang,17.0,2024-01-04 22:23:01,2024-12-20 13:42:09,10.0,9.0,4697000.0,521888.8888888889,962000.0,962000.0,0.3914,350.0,38.9,8.0,3.0,0.864,2.0,1617000.0,2.0,Thời trang,0.0,1.0,8.0,0.0,1.0,0.1111,0.0,RPU_Mid,0,0,0,0
ZLP000391,22.0,Female,Hồ Chí Minh,1,1,1,Android,Organic,2023-04-06,5000000,Điện & Nước,271.0,2024-01-02 21:17:13,2024-12-25 23:52:39,5.0,15.0,3558000.0,237200.0,340000.0,561000.0,0.0593,358.0,23.9,12.0,12.0,1.326,5.0,1322000.0,4.0,Điện & Nước,3.0,0.0,12.0,0.2,4.0,0.2667,0.0,RPU_Mid,0,0,0,0
ZLP000392,30.0,Female,Hồ Chí Minh,1,0,1,Android,Referral,2024-01-01,1000000,Điện & Nước,,,,,,,,,,,,,,,,,,,,,,,,,,,No_Transaction,1,1,1,1
ZLP000393,20.0,Female,Hà Nội,1,0,1,Android,Unknown,2024-05-30,1000000,Du lịch & Vận chuyển,,,,,,,,,,,,,,,,,,,,,,,,,,,No_Transaction,1,1,1,1
ZLP000394,38.0,Male,Hà Nội,1,1,1,Android,Referral,2024-06-29,2000000,Viễn thông,4.0,2024-07-03 09:14:29,2024-12-17 17:27:21,13.0,6.0,1238000.0,206333.33333333334,271000.0,187000.0,0.0516,167.0,27.8,5.0,3.0,0.928,3.0,655000.0,2.0,Viễn thông,0.0,1.0,5.0,0.0,0.0,0.0,0.0,RPU_Mid,0,0,0,0
ZLP000395,35.0,Female,Bình Dương,3,1,1,Android,Organic,2024-01-15,500000,Điện tử,4.0,2024-01-19 12:14:19,2024-10-26 21:35:57,65.0,4.0,7887000.0,1971750.0,2710000.0,0.0,1.0,281.0,70.2,4.0,1.0,0.781,1.0,1996000.0,1.0,Điện tử,0.0,0.0,4.0,0.0,0.0,0.0,0.0,RPU_Early,1,1,0,1
ZLP000396,25.0,Male,Đà Nẵng,2,1,1,Android,Social,2023-07-05,3000000,Điện & Nước,182.0,2024-01-03 10:29:07,2024-12-16 17:16:59,14.0,13.0,3250000.0,250000.0,339000.0,244000.0,0.0903,348.0,26.8,11.0,10.0,0.892,3.0,669000.0,3.0,Điện & Nước,0.0,0.0,13.0,0.0,2.0,0.1538,0.0,RPU_Mid,0,0,0,0
ZLP000397,18.0,Male,Hồ Chí Minh,1,1,1,Android,Organic,2023-12-18,1000000,Thời trang,19.0,2024-01-06 14:59:46,2024-12-01 20:55:11,29.0,7.0,4331000.0,618714.2857142857,933000.0,491000.0,0.3609,330.0,47.1,7.0,2.0,0.524,1.0,491000.0,2.0,Thời trang,1.0,2.0,4.0,0.1429,1.0,0.1429,0.0,RPU_Mid,0,0,0,0
ZLP000398,36.0,Male,An Giang,3,0,1,iOS,Organic,2024-09-27,2000000,Viễn thông,,,,,,,,,,,,,,,,,,,,,,,,,,,No_Transaction,1,1,1,1
ZLP000399,27.0,Female,Hà Nội,1,1,1,Android,Campaign,2023-11-02,1000000,Điện & Nước,61.0,2024-01-02 19:07:01,2024-12-16 12:29:37,14.0,13.0,3007000.0,231307.6923076923,371000.0,255000.0,0.2506,348.0,26.8,12.0,12.0,0.892,3.0,790000.0,2.0,Điện & Nước,1.0,1.0,11.0,0.0769,4.0,0.3077,0.0,RPU_Mid,0,0,0,0
ZLP000400,35.0,Female,Bình Dương,3,1,1,Android,Organic,2023-12-02,3000000,Chăm sóc sức khỏe,30.0,2024-01-01 14:43:25,2024-12-22 14:08:01,8.0,11.0,3994000.0,363090.9090909091,573000.0,1123000.0,0.1109,355.0,32.3,9.0,4.0,1.076,3.0,1363000.0,3.0,Chăm sóc sức khỏe,0.0,0.0,11.0,0.0,5.0,0.4545,0.0,RPU_Mid,0,0,0,0
