customer_id,activation_date,age,gender,city,city_tier,kyc_verified,phone_verified,credit_limit_vnd,primary_cat_pref,referral_source,device_type
ZLP001567,2023-10-03,28.0,Female,Hà Nội,1,1,1,1000000,Chăm sóc sức khỏe,Organic,Android
ZLP001568,2024-04-30,31.0,Other,Hà Nội,1,1,1,1000000,Thực phẩm & Ăn uống,Campaign,iOS
ZLP001569,2024-01-31,18.0,Male,Hồ Chí Minh,1,0,1,5000000,Thực phẩm & Ăn uống,Campaign,iOS
ZLP001570,2023-01-01,24.0,Female,Đà Nẵng,2,0,1,1000000,Thời trang,Campaign,iOS
ZLP001571,2024-03-31,32.0,Female,Hà Nội,1,1,1,1000000,Du lịch & Vận chuyển,Referral,Android
ZLP001572,2024-03-31,20.0,Male,Hồ Chí Minh,1,1,0,1000000,Thực phẩm & Ăn uống,Unknown,Android
ZLP001573,2023-10-03,29.0,Female,Hà Nội,1,1,0,3000000,Điện tử,Campaign,iOS
ZLP001574,2023-12-02,19.0,Male,Hồ Chí Minh,1,1,1,3000000,Điện & Nước,Referral,Android
ZLP001575,2024-03-01,30.0,Male,Hà Nội,1,1,1,1000000,Thời trang,Organic,Unknown
ZLP001576,2023-10-03,27.0,Male,Hồ Chí Minh,1,1,1,1000000,Thời trang,Campaign,Android
ZLP001577,2024-07-29,18.0,Female,Hồ Chí Minh,1,1,1,3000000,Thời trang,Organic,iOS
ZLP001578,2023-01-01,34.0,Female,Đồng Nai,3,1,1,1000000,Du lịch & Vận chuyển,Referral,Android
ZLP001579,2023-07-05,23.0,Female,An Giang,3,1,1,5000000,Du lịch & Vận chuyển,Unknown,iOS
ZLP001580,2023-07-05,23.0,Male,Hồ Chí Minh,1,1,1,2000000,Thực phẩm & Ăn uống,Social,Android
ZLP001581,2024-01-15,29.0,Male,Đà Nẵng,2,1,1,1000000,Thực phẩm & Ăn uống,Campaign,iOS
ZLP001582,2024-03-01,27.0,Female,Hồ Chí Minh,1,1,1,3000000,Chăm sóc sức khỏe,Organic,Android
ZLP001583,2023-12-18,21.0,Female,Hà Nội,1,1,1,1000000,Chăm sóc sức khỏe,Organic,Android
ZLP001584,2023-12-02,28.0,Female,Hà Nội,1,1,1,1000000,Thực phẩm & Ăn uống,Organic,iOS
ZLP001585,2024-06-29,30.0,Female,Hồ Chí Minh,1,1,1,1000000,Thực phẩm & Ăn uống,Organic,Android
ZLP001586,2023-04-06,32.0,Male,Bình Dương,3,0,1,3000000,Chăm sóc sức khỏe,Organic,iOS
ZLP001587,2023-12-02,29.0,Male,Hồ Chí Minh,1,1,1,1000000,Thực phẩm & Ăn uống,Organic,Android
ZLP001588,2023-04-06,25.0,Female,Hồ Chí Minh,1,1,1,2000000,Thực phẩm & Ăn uống,Organic,Android
ZLP001589,2023-01-01,23.0,Male,Đồng Nai,3,1,1,500000,Điện & Nước,Organic,Android
ZLP001590,2023-12-02,28.0,Male,Cần Thơ,2,1,1,3000000,Thời trang,Referral,Android
ZLP001591,2023-11-02,21.0,Female,Hà Nội,1,1,1,1000000,Viễn thông,Referral,Android
ZLP001592,2023-11-02,18.0,Male,Hà Nội,1,1,1,1000000,Thời trang,Unknown,Android
ZLP001593,2024-06-29,30.0,Male,Hà Nội,1,1,1,2000000,Thực phẩm & Ăn uống,Campaign,Android
ZLP001594,2023-10-03,33.0,Female,Hà Nội,1,1,1,3000000,Điện tử,Campaign,Android
ZLP001595,2024-05-30,18.0,Male,Hà Nội,1,0,1,3000000,Viễn thông,Organic,iOS
ZLP001596,2024-03-31,21.0,Female,Hà Nội,1,1,1,1000000,Điện & Nước,Organic,iOS
ZLP001597,2023-12-02,31.0,Female,Đà Nẵng,2,1,1,3000000,Điện tử,Referral,Android
ZLP001598,2024-01-31,40.0,Female,Bình Dương,3,1,1,2000000,Thực phẩm & Ăn uống,Organic,Android
ZLP001599,2024-01-01,28.0,Female,Bình Dương,3,1,1,1000000,Thời trang,Unknown,Android
ZLP001600,2023-10-03,23.0,Male,Hà Nội,1,1,1,3000000,Giải trí,Referral,Android
ZLP001601,2024-08-28,26.0,Male,Hà Nội,1,1,0,2000000,Thực phẩm & Ăn uống,Referral,iOS
ZLP001602,2024-01-31,36.0,Male,Hà Nội,1,1,1,2000000,Điện & Nước,Referral,Android
ZLP001603,2024-08-28,24.0,Female,Đà Nẵng,2,1,1,5000000,Thực phẩm & Ăn uống,Unknown,Android
ZLP001604,2024-06-29,23.0,Other,Hà Nội,1,1,1,2000000,Thực phẩm & Ăn uống,Campaign,Android
ZLP001605,2023-07-05,25.0,Female,Hải Phòng,2,0,1,500000,Điện tử,Referral,iOS
ZLP001606,2023-11-02,22.0,Male,Bình Dương,3,0,1,3000000,Viễn thông,Campaign,Android
ZLP001607,2023-10-03,28.0,Male,An Giang,3,1,1,1000000,Thực phẩm & Ăn uống,Unknown,Android
ZLP001608,2024-06-29,37.0,Male,Bình Dương,3,1,1,2000000,Điện & Nước,Organic,Android
ZLP001609,2024-07-29,29.0,Male,Thanh Hóa,3,0,1,1000000,Điện tử,Campaign,Android
ZLP001610,2024-01-15,26.0,Male,Cần Thơ,2,0,1,1000000,Điện tử,Organic,iOS
ZLP001611,2023-07-05,26.0,Female,Nghệ An,3,0,1,2000000,Thực phẩm & Ăn uống,Social,iOS
ZLP001612,2023-10-03,27.0,Female,Hồ Chí Minh,1,1,1,2000000,Thời trang,Organic,Android
ZLP001613,2024-06-29,33.0,Female,Hồ Chí Minh,1,1,1,2000000,Điện tử,Organic,Android
ZLP001614,2024-09-27,27.0,Male,Đà Nẵng,2,1,1,3000000,Viễn thông,Campaign,Android
ZLP001615,2023-11-02,26.0,Male,Thanh Hóa,3,1,1,1000000,Thời trang,Social,iOS
ZLP001616,2023-01-01,47.0,Female,Hà Nội,1,1,1,2000000,Giải trí,Campaign,Android
ZLP001617,2023-12-02,29.0,Female,Hồ Chí Minh,1,0,1,3000000,Điện tử,Organic,iOS
ZLP001618,2023-01-01,23.0,Female,Đà Nẵng,2,1,0,3000000,Điện & Nước,Campaign,Android
ZLP001619,2024-06-29,25.0,Female,Cần Thơ,2,0,1,2000000,Viễn thông,Campaign,Android
ZLP001620,2024-01-15,34.0,Female,Hà Nội,1,1,1,2000000,Thực phẩm & Ăn uống,Referral,iOS
ZLP001621,2024-03-31,28.0,Female,Bình Dương,3,1,1,2000000,Điện & Nước,Social,Android
ZLP001622,2023-12-18,19.0,Male,Thanh Hóa,3,1,1,2000000,Điện tử,Referral,iOS
ZLP001623,2023-12-02,33.0,Female,An Giang,3,1,1,1000000,Điện tử,Organic,Unknown
ZLP001624,2023-11-02,23.0,Male,Hà Nội,1,1,1,2000000,Du lịch & Vận chuyển,Organic,Android
ZLP001625,2024-05-30,39.0,Male,Hà Nội,1,1,1,1000000,Thực phẩm & Ăn uống,Unknown,Android
ZLP001626,2024-04-30,34.0,Female,Hà Nội,1,0,1,5000000,Điện tử,Organic,Android
ZLP001627,2023-12-18,25.0,Male,Hà Nội,1,1,1,3000000,Viễn thông,Organic,iOS
ZLP001628,2023-12-02,35.0,Male,Hồ Chí Minh,1,1,1,1000000,Điện & Nước,Referral,iOS
ZLP001629,2023-01-01,28.0,Male,Đồng Nai,3,1,1,500000,Điện & Nước,Unknown,iOS
ZLP001630,2023-04-06,33.0,Male,Hà Nội,1,1,1,3000000,Điện & Nước,Campaign,Android
ZLP001631,2024-03-01,30.0,Male,Hải Phòng,2,1,1,3000000,Thực phẩm & Ăn uống,Organic,Android
ZLP001632,2024-01-15,22.0,Male,An Giang,3,1,1,5000000,Thực phẩm & Ăn uống,Organic,iOS
ZLP001633,2024-01-01,24.0,Male,Hồ Chí Minh,1,1,1,1000000,Thời trang,Referral,iOS
ZLP001634,2024-06-29,34.0,Male,Thanh Hóa,3,1,1,500000,Điện & Nước,Unknown,Android
ZLP001635,2024-01-15,25.0,Other,Bình Dương,3,1,1,5000000,Viễn thông,Campaign,Android
ZLP001636,2023-12-18,25.0,Male,Đà Nẵng,2,1,1,1000000,Chăm sóc sức khỏe,Referral,iOS
ZLP001637,2023-10-03,22.0,Male,Hà Nội,1,1,1,3000000,Thời trang,Unknown,iOS
ZLP001638,2024-06-29,30.0,Female,Đà Nẵng,2,1,1,500000,Điện & Nước,Social,Android
ZLP001639,2024-01-31,40.0,Female,Hà Nội,1,1,1,3000000,Chăm sóc sức khỏe,Social,Android
ZLP001640,2023-07-05,21.0,Female,Cần Thơ,2,1,1,1000000,Thời trang,Campaign,Android
ZLP001641,2024-03-31,28.0,Male,Hồ Chí Minh,1,1,1,2000000,Viễn thông,Unknown,iOS
ZLP001642,2023-12-18,36.0,Female,Cần Thơ,2,0,1,2000000,Viễn thông,Referral,Android
ZLP001643,2024-06-29,27.0,Female,Hồ Chí Minh,1,1,1,5000000,Thời trang,Social,Android
ZLP001644,2024-09-27,30.0,Female,Hồ Chí Minh,1,1,1,500000,Thời trang,Organic,iOS
ZLP001645,2024-03-01,21.0,Female,Đà Nẵng,2,1,1,1000000,Chăm sóc sức khỏe,Organic,iOS
ZLP001646,2024-04-30,27.0,Female,Đà Nẵng,2,1,1,500000,Thực phẩm & Ăn uống,Campaign,Android
ZLP001647,2023-04-06,26.0,Female,Hà Nội,1,1,1,3000000,Thời trang,Social,Android
ZLP001648,2024-01-31,33.0,Female,Hồ Chí Minh,1,1,0,2000000,Thời trang,Campaign,iOS
ZLP001649,2024-05-30,35.0,Male,An Giang,3,1,1,2000000,Thời trang,Social,iOS
ZLP001650,2024-01-15,43.0,Female,Cần Thơ,2,1,1,1000000,Điện & Nước,Unknown,iOS
ZLP001651,2024-03-01,31.0,Female,Hồ Chí Minh,1,1,1,2000000,Thực phẩm & Ăn uống,Organic,Android
ZLP001652,2024-08-28,29.0,Male,Đà Nẵng,2,0,1,2000000,Thực phẩm & Ăn uống,Unknown,Android
ZLP001653,2023-11-02,29.0,Other,Hà Nội,1,1,1,1000000,Giải trí,Referral,iOS
ZLP001654,2023-07-05,25.0,Male,Hồ Chí Minh,1,1,1,3000000,Thực phẩm & Ăn uống,Campaign,iOS
ZLP001655,2024-04-30,30.0,Female,Cần Thơ,2,1,1,500000,Thực phẩm & Ăn uống,Social,Android
ZLP001656,2024-06-29,26.0,Female,Đồng Nai,3,1,1,2000000,Thực phẩm & Ăn uống,Social,iOS
ZLP001657,2024-07-29,29.0,Male,Bình Dương,3,1,1,3000000,Du lịch & Vận chuyển,Campaign,Unknown
ZLP001658,2024-03-31,35.0,Female,Hồ Chí Minh,1,1,1,5000000,Thời trang,Social,Android
ZLP001659,2024-06-29,21.0,Male,Hải Phòng,2,1,1,3000000,Thực phẩm & Ăn uống,Campaign,iOS
ZLP001660,2024-04-30,34.0,Female,Hà Nội,1,1,1,1000000,Du lịch & Vận chuyển,Referral,Android
ZLP001661,2023-07-05,35.0,Male,Nghệ An,3,1,1,2000000,Du lịch & Vận chuyển,Organic,Android
ZLP001662,2024-05-30,27.0,Male,Hồ Chí Minh,1,1,1,1000000,Viễn thông,Organic,Android
ZLP001663,2023-10-03,18.0,Male,Hà Nội,1,1,1,1000000,Thực phẩm & Ăn uống,Campaign,Android
ZLP001664,2023-11-02,24.0,Other,Đà Nẵng,2,1,1,2000000,Giải trí,Campaign,Android
ZLP001665,2023-12-18,35.0,Other,Hồ Chí Minh,1,1,1,3000000,Thời trang,Organic,iOS
ZLP001666,2023-12-02,27.0,Male,Đồng Nai,3,1,0,500000,Thực phẩm & Ăn uống,Campaign,iOS
ZLP001667,2023-12-02,22.0,Female,Cần Thơ,2,1,1,1000000,Viễn thông,Campaign,Android
ZLP001668,2023-10-03,24.0,Male,Hồ Chí Minh,1,1,1,2000000,Thực phẩm & Ăn uống,Organic,Android
ZLP001669,2023-12-02,33.0,Male,Cần Thơ,2,1,1,1000000,Thời trang,Organic,Android
ZLP001670,2023-01-01,31.0,Male,Hà Nội,1,1,1,2000000,Điện & Nước,Organic,Android
ZLP001671,2024-01-01,26.0,Female,Hồ Chí Minh,1,1,1,1000000,Điện & Nước,Unknown,iOS
ZLP001672,2024-05-30,27.0,Female,Thanh Hóa,3,1,1,1000000,Điện & Nước,Campaign,Android
ZLP001673,2024-07-29,25.0,Male,An Giang,3,1,1,2000000,Viễn thông,Organic,Android
ZLP001674,2024-06-29,22.0,Male,Hà Nội,1,0,1,3000000,Viễn thông,Unknown,iOS
ZLP001675,2023-12-18,37.0,Male,Đà Nẵng,2,1,1,2000000,Chăm sóc sức khỏe,Organic,iOS
ZLP001676,2024-04-30,26.0,Female,Hà Nội,1,0,1,3000000,Viễn thông,Organic,Android
ZLP001677,2023-12-02,35.0,Female,Đồng Nai,3,1,1,1000000,Điện tử,Campaign,Android
ZLP001678,2023-04-06,37.0,Male,Nghệ An,3,1,1,3000000,Điện & Nước,Organic,iOS
ZLP001679,2024-03-31,33.0,Female,Hà Nội,1,0,1,1000000,Thời trang,Organic,iOS
ZLP001680,2024-03-31,25.0,Male,Đồng Nai,3,1,1,3000000,Thực phẩm & Ăn uống,Referral,iOS
ZLP001681,2024-06-29,30.0,Female,Hà Nội,1,1,1,2000000,Thực phẩm & Ăn uống,Campaign,Android
ZLP001682,2024-03-01,27.0,Female,Hồ Chí Minh,1,1,1,1000000,Chăm sóc sức khỏe,Unknown,iOS
ZLP001683,2023-10-03,22.0,Male,Nghệ An,3,1,1,1000000,Điện & Nước,Campaign,iOS
ZLP001684,2024-07-29,29.0,Female,Đà Nẵng,2,1,1,2000000,Thời trang,Organic,iOS
ZLP001685,2024-03-01,20.0,Female,Hà Nội,1,1,1,500000,Chăm sóc sức khỏe,Campaign,Android
ZLP001686,2024-06-29,35.0,Female,Cần Thơ,2,0,1,5000000,Điện tử,Campaign,iOS
ZLP001687,2024-05-30,25.0,Male,Hồ Chí Minh,1,1,1,1000000,Giải trí,Social,Android
ZLP001688,2023-12-02,29.0,Female,Hà Nội,1,1,1,1000000,Điện & Nước,Referral,Android
ZLP001689,2023-07-05,29.0,Male,Nghệ An,3,1,1,1000000,Du lịch & Vận chuyển,Social,Android
ZLP001690,2023-10-03,26.0,Male,Cần Thơ,2,1,0,500000,Thời trang,Organic,Android
ZLP001691,2023-07-05,31.0,Male,Đồng Nai,3,1,1,2000000,Điện & Nước,Campaign,Android
ZLP001692,2023-11-02,25.0,Female,Hồ Chí Minh,1,1,1,2000000,Thực phẩm & Ăn uống,Organic,iOS
ZLP001693,2024-01-01,33.0,Female,Đà Nẵng,2,1,1,3000000,Điện tử,Social,iOS
ZLP001694,2024-08-28,19.0,Female,Thanh Hóa,3,1,1,500000,Viễn thông,Campaign,Android
ZLP001695,2024-07-29,28.0,Female,Hà Nội,1,1,1,5000000,Điện tử,Organic,iOS
ZLP001696,2024-04-30,39.0,Male,Hồ Chí Minh,1,1,0,1000000,Điện & Nước,Campaign,Android
ZLP001697,2023-01-01,27.0,Female,Đà Nẵng,2,0,1,5000000,Chăm sóc sức khỏe,Organic,iOS
ZLP001698,2023-12-02,23.0,Female,Hà Nội,1,1,1,1000000,Thời trang,Unknown,Android
ZLP001699,2024-03-31,31.0,Male,Hồ Chí Minh,1,1,1,3000000,Điện & Nước,Organic,Android
ZLP001700,2023-10-03,29.0,Male,Hải Phòng,2,1,0,2000000,Điện & Nước,Unknown,iOS
ZLP001701,2024-06-29,30.0,Female,Thanh Hóa,3,0,1,1000000,Chăm sóc sức khỏe,Social,Android
ZLP001702,2024-08-28,30.0,Female,Đà Nẵng,2,1,1,500000,Điện & Nước,Unknown,Android
ZLP001703,2023-12-02,31.0,Female,Đồng Nai,3,1,1,2000000,Viễn thông,Unknown,Android
ZLP001704,2024-04-30,34.0,Female,Hải Phòng,2,1,1,500000,Thời trang,Organic,iOS
ZLP001705,2023-10-03,30.0,Other,Bình Dương,3,1,1,2000000,Viễn thông,Campaign,Android
ZLP001706,2024-04-30,26.0,Male,Hồ Chí Minh,1,1,0,2000000,Viễn thông,Campaign,Android
ZLP001707,2023-01-01,32.0,Female,Hồ Chí Minh,1,1,1,3000000,Chăm sóc sức khỏe,Organic,Android
ZLP001708,2023-10-03,39.0,Female,Hồ Chí Minh,1,1,1,5000000,Viễn thông,Social,Android
ZLP001709,2024-04-30,27.0,Male,Hồ Chí Minh,1,0,1,1000000,Điện & Nước,Referral,Android
ZLP001710,2024-04-30,22.0,Female,Hà Nội,1,1,1,1000000,Điện tử,Campaign,iOS
ZLP001711,2024-03-31,34.0,Male,Hà Nội,1,1,1,1000000,Giải trí,Unknown,Android
ZLP001712,2024-01-01,27.0,Female,Hồ Chí Minh,1,1,1,3000000,Chăm sóc sức khỏe,Social,Android
ZLP001713,2024-03-31,18.0,Female,Hồ Chí Minh,1,1,1,5000000,Thời trang,Organic,Android
ZLP001714,2024-05-30,33.0,Female,Đà Nẵng,2,1,1,5000000,Thực phẩm & Ăn uống,Campaign,iOS
ZLP001715,2024-11-26,27.0,Female,Hồ Chí Minh,1,1,1,5000000,Du lịch & Vận chuyển,Unknown,Android
ZLP001716,2024-08-28,27.0,Male,Đồng Nai,3,0,1,3000000,Điện tử,Organic,iOS
ZLP001717,2024-06-29,29.0,Female,Hồ Chí Minh,1,1,1,5000000,Thời trang,Social,Android
ZLP001718,2024-04-30,29.0,Male,Hải Phòng,2,1,1,1000000,Du lịch & Vận chuyển,Referral,iOS
ZLP001719,2024-01-31,32.0,Female,Nghệ An,3,1,1,5000000,Thời trang,Unknown,Android
ZLP001720,2023-07-05,25.0,Female,Bình Dương,3,1,1,3000000,Giải trí,Organic,Android
ZLP001721,2023-10-03,31.0,Female,Bình Dương,3,1,1,1000000,Chăm sóc sức khỏe,Unknown,iOS
ZLP001722,2024-06-29,26.0,Male,Nghệ An,3,1,1,500000,Thời trang,Organic,iOS
ZLP001723,2024-06-29,32.0,Female,Hồ Chí Minh,1,1,1,1000000,Du lịch & Vận chuyển,Campaign,iOS
ZLP001724,2024-03-01,31.0,Female,Thanh Hóa,3,0,1,3000000,Thực phẩm & Ăn uống,Organic,Android
ZLP001725,2024-01-01,22.0,Female,Đồng Nai,3,1,1,2000000,Điện tử,Organic,Android
ZLP001726,2023-01-01,34.0,Male,Bình Dương,3,1,1,1000000,Điện & Nước,Unknown,iOS
ZLP001727,2023-12-02,24.0,Male,Hà Nội,1,1,1,3000000,Du lịch & Vận chuyển,Referral,Android
ZLP001728,2023-12-18,32.0,Male,Đà Nẵng,2,1,1,1000000,Viễn thông,Unknown,Android
ZLP001729,2024-01-15,30.0,Female,Cần Thơ,2,1,1,3000000,Giải trí,Organic,iOS
ZLP001730,2024-09-27,39.0,Female,Cần Thơ,2,1,1,3000000,Điện & Nước,Campaign,Android
ZLP001731,2023-07-05,26.0,Other,Bình Dương,3,1,1,5000000,Điện tử,Unknown,Android
ZLP001732,2024-01-15,25.0,Male,Hồ Chí Minh,1,1,1,1000000,Điện & Nước,Unknown,iOS
ZLP001733,2023-12-18,27.0,Male,Hồ Chí Minh,1,0,1,5000000,Chăm sóc sức khỏe,Unknown,Unknown
ZLP001734,2024-11-26,26.0,Female,Hà Nội,1,1,1,1000000,Thực phẩm & Ăn uống,Social,Android
ZLP001735,2024-07-29,32.0,Female,Hồ Chí Minh,1,1,1,2000000,Du lịch & Vận chuyển,Campaign,Android
ZLP001736,2024-01-01,18.0,Female,Hồ Chí Minh,1,1,1,2000000,Điện tử,Campaign,Android
ZLP001737,2024-11-26,21.0,Female,Hồ Chí Minh,1,1,0,2000000,Điện tử,Referral,Android
ZLP001738,2024-01-15,21.0,Male,Hà Nội,1,1,1,5000000,Điện & Nước,Organic,iOS
ZLP001739,2023-10-03,33.0,Female,Hà Nội,1,1,1,2000000,Điện & Nước,Social,Android
ZLP001740,2024-01-31,38.0,Female,Hồ Chí Minh,1,0,1,5000000,Chăm sóc sức khỏe,Unknown,Android
ZLP001741,2023-11-02,27.0,Female,Nghệ An,3,1,1,1000000,Viễn thông,Campaign,Android
ZLP001742,2024-03-31,26.0,Male,Đồng Nai,3,1,1,2000000,Chăm sóc sức khỏe,Organic,Android
ZLP001743,2024-09-27,28.0,Male,Bình Dương,3,1,1,2000000,Điện & Nước,Campaign,Android
ZLP001744,2024-06-29,34.0,Male,Hồ Chí Minh,1,1,1,1000000,Viễn thông,Organic,Android
ZLP001745,2023-11-02,22.0,Female,Cần Thơ,2,1,1,5000000,Du lịch & Vận chuyển,Social,iOS
ZLP001746,2023-12-02,29.0,Male,Đà Nẵng,2,0,0,3000000,Chăm sóc sức khỏe,Campaign,Android
ZLP001747,2023-04-06,33.0,Male,Thanh Hóa,3,1,1,2000000,Điện & Nước,Campaign,Android
ZLP001748,2023-12-02,31.0,Male,Bình Dương,3,0,1,3000000,Thực phẩm & Ăn uống,Unknown,Android
ZLP001749,2023-07-05,29.0,Female,Đà Nẵng,2,1,1,2000000,Du lịch & Vận chuyển,Campaign,Unknown
ZLP001750,2024-01-15,34.0,Male,Hải Phòng,2,1,1,500000,Điện & Nước,Social,Android
ZLP001751,2024-04-30,18.0,Female,Hồ Chí Minh,1,1,1,2000000,Điện & Nước,Referral,Android
ZLP001752,2024-05-30,32.0,Male,Hồ Chí Minh,1,1,1,2000000,Thời trang,Campaign,Android
ZLP001753,2023-04-06,24.0,Male,Bình Dương,3,1,1,5000000,Điện & Nước,Organic,Unknown
ZLP001754,2023-12-02,18.0,Female,Hồ Chí Minh,1,0,1,500000,Thực phẩm & Ăn uống,Social,Android
ZLP001755,2023-12-02,31.0,Male,Hồ Chí Minh,1,0,1,2000000,Thực phẩm & Ăn uống,Social,Android
ZLP001756,2023-07-05,36.0,Male,Bình Dương,3,1,1,500000,Chăm sóc sức khỏe,Organic,Android
ZLP001757,2023-12-18,27.0,Male,Hồ Chí Minh,1,1,1,1000000,Giải trí,Unknown,Android
ZLP001758,2023-12-02,33.0,Female,Cần Thơ,2,1,1,2000000,Thực phẩm & Ăn uống,Social,Android
ZLP001759,2024-03-31,37.0,Female,An Giang,3,0,1,1000000,Thực phẩm & Ăn uống,Unknown,iOS
ZLP001760,2024-08-28,35.0,Male,Hà Nội,1,1,1,3000000,Điện tử,Social,iOS
ZLP001761,2024-01-01,37.0,Male,Hồ Chí Minh,1,1,1,2000000,Viễn thông,Referral,iOS
ZLP001762,2024-05-30,32.0,Female,Hồ Chí Minh,1,1,1,1000000,Giải trí,Unknown,iOS
ZLP001763,2023-10-03,28.0,Female,Hồ Chí Minh,1,1,1,2000000,Điện & Nước,Organic,Android
ZLP001764,2024-08-28,18.0,Male,Hồ Chí Minh,1,1,1,500000,Điện & Nước,Organic,Android
ZLP001765,2023-10-03,26.0,Female,Hồ Chí Minh,1,1,1,3000000,Thời trang,Campaign,iOS
ZLP001766,2023-10-03,22.0,Female,Hà Nội,1,1,1,500000,Thực phẩm & Ăn uống,Unknown,Android
ZLP001767,2023-07-05,41.0,Female,Hà Nội,1,1,1,500000,Thực phẩm & Ăn uống,Unknown,iOS
ZLP001768,2023-12-02,26.0,Female,Bình Dương,3,1,1,2000000,Viễn thông,Organic,iOS
ZLP001769,2024-01-31,28.0,Male,Hải Phòng,2,1,1,5000000,Thực phẩm & Ăn uống,Campaign,Android
ZLP001770,2024-11-26,31.0,Male,Đồng Nai,3,1,1,3000000,Chăm sóc sức khỏe,Organic,iOS
ZLP001771,2024-06-29,28.0,Female,Đà Nẵng,2,1,1,1000000,Điện tử,Social,Android
ZLP001772,2023-12-18,38.0,Female,Hồ Chí Minh,1,1,1,1000000,Điện & Nước,Campaign,Android
ZLP001773,2024-01-31,24.0,Male,Bình Dương,3,1,1,2000000,Điện & Nước,Unknown,iOS
ZLP001774,2024-03-01,29.0,Female,Hà Nội,1,1,1,3000000,Thực phẩm & Ăn uống,Unknown,Android
ZLP001775,2024-06-29,23.0,Female,Hồ Chí Minh,1,1,1,1000000,Điện tử,Referral,Android
ZLP001776,2024-05-30,20.0,Other,Hải Phòng,2,1,1,2000000,Điện tử,Campaign,Android
ZLP001777,2024-01-31,24.0,Female,Hà Nội,1,1,1,1000000,Chăm sóc sức khỏe,Organic,Android
ZLP001778,2024-03-31,27.0,Other,Hồ Chí Minh,1,1,1,1000000,Điện & Nước,Unknown,Android
ZLP001779,2024-05-30,25.0,Male,Hải Phòng,2,1,1,2000000,Thời trang,Campaign,iOS
ZLP001780,2023-10-03,23.0,Female,An Giang,3,1,1,1000000,Điện tử,Campaign,iOS
ZLP001781,2023-11-02,19.0,Female,Hà Nội,1,1,1,1000000,Du lịch & Vận chuyển,Unknown,iOS
ZLP001782,2024-04-30,27.0,Male,Hà Nội,1,1,1,1000000,Điện & Nước,Referral,Android
ZLP001783,2024-07-29,18.0,Male,Đà Nẵng,2,1,1,2000000,Viễn thông,Organic,Android
ZLP001784,2023-12-18,27.0,Female,Bình Dương,3,0,1,500000,Thực phẩm & Ăn uống,Referral,Android
ZLP001785,2024-11-26,28.0,Male,Hồ Chí Minh,1,1,1,2000000,Thời trang,Referral,iOS
ZLP001786,2023-11-02,19.0,Female,Đà Nẵng,2,1,1,5000000,Thực phẩm & Ăn uống,Organic,Android
ZLP001787,2023-12-18,26.0,Male,Nghệ An,3,1,1,500000,Chăm sóc sức khỏe,Referral,Android
ZLP001788,2023-12-18,23.0,Male,Hồ Chí Minh,1,1,1,2000000,Giải trí,Social,Android
ZLP001789,2024-09-27,29.0,Male,An Giang,3,1,1,3000000,Điện & Nước,Social,Android
ZLP001790,2023-12-02,36.0,Female,Nghệ An,3,1,0,1000000,Điện tử,Organic,iOS
ZLP001791,2024-01-01,18.0,Female,Hồ Chí Minh,1,1,1,1000000,Điện & Nước,Referral,Android
ZLP001792,2023-10-03,28.0,Female,Bình Dương,3,1,1,500000,Du lịch & Vận chuyển,Social,iOS
ZLP001793,2024-01-15,27.0,Male,Hồ Chí Minh,1,1,1,2000000,Điện & Nước,Campaign,iOS
ZLP001794,2024-07-29,32.0,Male,Bình Dương,3,1,1,2000000,Giải trí,Unknown,iOS
ZLP001795,2023-12-02,29.0,Male,Đồng Nai,3,1,1,1000000,Thực phẩm & Ăn uống,Organic,Android
ZLP001796,2024-06-29,23.0,Male,Hồ Chí Minh,1,1,1,3000000,Thực phẩm & Ăn uống,Campaign,Android
ZLP001797,2024-08-28,26.0,Female,Bình Dương,3,1,1,3000000,Thời trang,Campaign,iOS
ZLP001798,2023-07-05,23.0,Male,Hồ Chí Minh,3,1,1,1000000,Thực phẩm & Ăn uống,Organic,Unknown
ZLP001799,2024-05-30,34.0,Male,Hà Nội,1,1,1,3000000,Viễn thông,Campaign,iOS
ZLP001800,2023-11-02,28.0,Female,Hồ Chí Minh,1,1,1,1000000,Thời trang,Campaign,Android
ZLP001801,2023-10-03,39.0,Male,Hồ Chí Minh,1,1,0,2000000,Điện tử,Organic,Android
ZLP001802,2024-03-01,27.0,Male,Đà Nẵng,2,1,1,1000000,Giải trí,Campaign,Android
ZLP001803,2024-04-30,23.0,Male,Thanh Hóa,3,1,1,2000000,Thực phẩm & Ăn uống,Social,Android
ZLP001804,2023-12-18,18.0,Female,Đồng Nai,3,1,1,1000000,Điện tử,Organic,Android
ZLP001805,2023-04-06,18.0,Female,Hà Nội,1,1,1,2000000,Chăm sóc sức khỏe,Referral,iOS
ZLP001806,2024-08-28,18.0,Female,Đà Nẵng,2,0,1,1000000,Chăm sóc sức khỏe,Organic,Android
ZLP001807,2024-04-30,29.0,Male,Hồ Chí Minh,1,1,1,3000000,Điện & Nước,Organic,Android
ZLP001808,2023-11-02,31.0,Male,Hồ Chí Minh,1,1,1,500000,Thực phẩm & Ăn uống,Unknown,Android
ZLP001809,2024-01-15,18.0,Female,Hà Nội,1,0,1,1000000,Điện & Nước,Referral,Android
ZLP001810,2023-01-01,33.0,Female,Hà Nội,1,1,1,1000000,Thời trang,Unknown,Android
